Valor;Tipo;Papel;Dia_com;Mes_com;Ano_com;Dia_pag;Mes_pag;Ano_pag;Status;Preço_Teto_Bazin;Dividendos_consistente?
0,0177;Proventos;ITUB4;31;7;2024;02;9;2024;;75,54;Sim
0,0177;Proventos;ITUB4;28;6;2024;01;8;2024;;75,54;Sim
0,251;Proventos;ITUB4;20;6;2024;30;8;2024;;75,54;Sim
0,0177;Proventos;ITUB4;31;5;2024;01;7;2024;;75,54;Sim
0,0177;Proventos;ITUB4;30;4;2024;03;6;2024;;75,54;Sim
0,0177;Proventos;ITUB4;28;3;2024;02;5;2024;;75,54;Sim
0,2418;Proventos;ITUB4;21;3;2024;30;8;2024;;75,54;Sim
0,0177;Proventos;ITUB4;29;2;2024;01;4;2024;;75,54;Sim
1,1251;Proventos;ITUB4;21;2;2024;08;3;2024;;75,54;Sim
0,0177;Proventos;ITUB4;31;1;2024;01;3;2024;;75,54;Sim
0,0177;Proventos;ITUB4;28;12;2023;01;2;2024;;75,54;Sim
0,2472;Proventos;ITUB4;6;12;2023;08;3;2024;;75,54;Sim
0,0177;Proventos;ITUB4;30;11;2023;02;1;2024;;75,54;Sim
0,0177;Proventos;ITUB4;31;10;2023;01;12;2023;;75,54;Sim
0,0177;Proventos;ITUB4;29;9;2023;01;11;2023;;75,54;Sim
0,2693;Proventos;ITUB4;18;9;2023;08;3;2024;;75,54;Sim
0,0177;Proventos;ITUB4;31;8;2023;02;10;2023;;75,54;Sim
0,0177;Proventos;ITUB4;31;7;2023;01;9;2023;;75,54;Sim
0,0177;Proventos;ITUB4;30;6;2023;01;8;2023;;75,54;Sim
0,2663;Proventos;ITUB4;19;6;2023;25;8;2023;;75,54;Sim
0,0177;Proventos;ITUB4;31;5;2023;03;7;2023;;75,54;Sim
0,0177;Proventos;ITUB4;28;4;2023;01;6;2023;;75,54;Sim
0,0177;Proventos;ITUB4;31;3;2023;02;5;2023;;75,54;Sim
0,262;Proventos;ITUB4;23;3;2023;25;8;2023;;75,54;Sim
0,0177;Proventos;ITUB4;28;2;2023;03;4;2023;;75,54;Sim
0,0177;Proventos;ITUB4;31;1;2023;01;3;2023;;75,54;Sim
0,0177;Proventos;ITUB4;29;12;2022;01;2;2023;;75,54;Sim
0,4862;Proventos;ITUB4;8;12;2022;10;3;2023;;75,54;Sim
0,0177;Proventos;ITUB4;30;11;2022;02;1;2023;;75,54;Sim
0,0177;Proventos;ITUB4;31;10;2022;01;12;2022;;75,54;Sim
0,0177;Proventos;ITUB4;30;9;2022;01;11;2022;;75,54;Sim
0,0177;Proventos;ITUB4;31;8;2022;03;10;2022;;75,54;Sim
0,3065;Proventos;ITUB4;18;8;2022;30;8;2022;;75,54;Sim
0,0177;Proventos;ITUB4;29;7;2022;01;9;2022;;75,54;Sim
0,0177;Proventos;ITUB4;30;6;2022;01;8;2022;;75,54;Sim
0,0177;Proventos;ITUB4;31;5;2022;01;7;2022;;75,54;Sim
0,0177;Proventos;ITUB4;29;4;2022;01;6;2022;;75,54;Sim
0,0177;Proventos;ITUB4;31;3;2022;02;5;2022;;75,54;Sim
0,0177;Proventos;ITUB4;25;2;2022;01;4;2022;;75,54;Sim
0,0137;Proventos;ITUB4;21;2;2022;11;3;2022;;75,54;Sim
0,0177;Proventos;ITUB4;31;1;2022;02;3;2022;;75,54;Sim
0,0177;Proventos;ITUB4;30;12;2021;01;2;2022;;75,54;Sim
0,0177;Proventos;ITUB4;30;11;2021;03;1;2022;;75,54;Sim
0,2646;Proventos;ITUB4;19;11;2021;11;3;2022;;75,54;Sim
0,0177;Proventos;ITUB4;29;10;2021;01;12;2021;;75,54;Sim
0,015;Proventos;ITUB4;30;9;2021;01;11;2021;;75,54;Sim
0,015;Proventos;ITUB4;31;8;2021;01;10;2021;;75,54;Sim
0,1038;Proventos;ITUB4;13;8;2021;26;8;2021;;75,54;Sim
0,015;Proventos;ITUB4;30;7;2021;01;9;2021;;75,54;Sim
0,015;Proventos;ITUB4;30;6;2021;02;8;2021;;75,54;Sim
0,015;Proventos;ITUB4;31;5;2021;01;7;2021;;75,54;Sim
0,0487;Proventos;ITUB4;24;5;2021;31;12;2021;;75,54;Sim
0,015;Proventos;ITUB4;30;4;2021;01;6;2021;;75,54;Sim
0,0565;Proventos;ITUB4;27;4;2021;31;12;2021;;75,54;Sim
0,015;Proventos;ITUB4;31;3;2021;03;5;2021;;75,54;Sim
0,0506;Proventos;ITUB4;25;3;2021;31;12;2021;;75,54;Sim
0,015;Proventos;ITUB4;26;2;2021;01;4;2021;;75,54;Sim
0,0506;Proventos;ITUB4;25;2;2021;12;3;2021;;75,54;Sim
0,0964;Proventos;ITUB4;25;2;2021;12;3;2021;;75,54;Sim
0,015;Proventos;ITUB4;29;1;2021;01;3;2021;;75,54;Sim
0,0502;Proventos;ITUB4;22;1;2021;12;3;2021;;75,54;Sim
0,015;Proventos;ITUB4;30;12;2020;01;2;2021;;75,54;Sim
0,064;Proventos;ITUB4;10;12;2020;12;3;2021;;75,54;Sim
0,015;Proventos;ITUB4;30;11;2020;04;1;2021;;75,54;Sim
0,015;Proventos;ITUB4;30;10;2020;01;12;2020;;75,54;Sim
0,015;Proventos;ITUB4;30;9;2020;03;11;2020;;75,54;Sim
0,015;Proventos;ITUB4;31;8;2020;01;10;2020;;75,54;Sim
0,0529;Proventos;ITUB4;17;8;2020;26;8;2020;;75,54;Sim
0,015;Proventos;ITUB4;31;7;2020;01;9;2020;;75,54;Sim
0,015;Proventos;ITUB4;30;6;2020;03;8;2020;;75,54;Sim
0,015;Proventos;ITUB4;29;5;2020;01;7;2020;;75,54;Sim
0,015;Proventos;ITUB4;30;4;2020;01;6;2020;;75,54;Sim
0,015;Proventos;ITUB4;31;3;2020;04;5;2020;;75,54;Sim
0,015;Proventos;ITUB4;28;2;2020;01;4;2020;;75,54;Sim
0,5235;Proventos;ITUB4;20;2;2020;06;3;2020;;75,54;Sim
0,4832;Proventos;ITUB4;20;2;2020;06;3;2020;;75,54;Sim
0,015;Proventos;ITUB4;31;1;2020;02;3;2020;;75,54;Sim
0,015;Proventos;ITUB4;30;12;2019;03;2;2020;;75,54;Sim
0,0376;Proventos;ITUB4;12;12;2019;30;4;2020;;75,54;Sim
0,015;Proventos;ITUB4;29;11;2019;02;1;2020;;75,54;Sim
0,015;Proventos;ITUB4;31;10;2019;02;12;2019;;75,54;Sim
0,015;Proventos;ITUB4;30;9;2019;01;11;2019;;75,54;Sim
0,015;Proventos;ITUB4;30;8;2019;01;10;2019;;75,54;Sim
0,7869;Proventos;ITUB4;15;8;2019;23;8;2019;;75,54;Sim
0,015;Proventos;ITUB4;31;7;2019;02;9;2019;;75,54;Sim
0,015;Proventos;ITUB4;28;6;2019;01;8;2019;;75,54;Sim
0,015;Proventos;ITUB4;31;5;2019;01;7;2019;;75,54;Sim
0,015;Proventos;ITUB4;30;4;2019;03;6;2019;;75,54;Sim
0,015;Proventos;ITUB4;29;3;2019;02;5;2019;;75,54;Sim
0,015;Proventos;ITUB4;28;2;2019;01;4;2019;;75,54;Sim
0,7494;Proventos;ITUB4;21;2;2019;07;3;2019;;75,54;Sim
1,0507;Proventos;ITUB4;21;2;2019;07;3;2019;;75,54;Sim
0,015;Proventos;ITUB4;31;1;2019;01;3;2019;;75,54;Sim
0,015;Proventos;ITUB4;28;12;2018;01;2;2019;;75,54;Sim
0,0106;Proventos;ITUB4;17;12;2018;30;4;2019;;75,54;Sim
0,015;Proventos;ITUB4;30;11;2018;02;1;2019;;75,54;Sim
0,015;Proventos;ITUB4;31;10;2018;03;12;2018;;75,54;Sim
0,015;Proventos;ITUB4;28;9;2018;01;11;2018;;75,54;Sim
0,015;Proventos;ITUB4;31;8;2018;01;10;2018;;75,54;Sim
0,1252;Proventos;ITUB4;17;8;2018;30;8;2018;;75,54;Sim
0,624;Proventos;ITUB4;17;8;2018;30;8;2018;;75,54;Sim
0,015;Proventos;ITUB4;31;7;2018;03;9;2018;;75,54;Sim
0,015;Proventos;ITUB4;29;6;2018;01;8;2018;;75,54;Sim
0,015;Proventos;ITUB4;30;5;2018;02;7;2018;;75,54;Sim
0,015;Proventos;ITUB4;30;4;2018;01;6;2018;;75,54;Sim
0,015;Proventos;ITUB4;29;3;2018;02;5;2018;;75,54;Sim
0,015;Proventos;ITUB4;28;2;2018;02;4;2018;;75,54;Sim
1,1488;Proventos;ITUB4;15;2;2018;07;3;2018;;75,54;Sim
0,9638;Proventos;ITUB4;15;2;2018;07;3;2018;;75,54;Sim
0,1304;Proventos;ITUB4;15;2;2018;07;3;2018;;75,54;Sim
0,015;Proventos;ITUB4;31;1;2018;01;3;2018;;75,54;Sim
0,2094;Proventos;RAPT4;19;12;2024;24;1;2025;;6,06;Sim
0,1543;Proventos;RAPT4;22;7;2024;15;8;2024;;6,06;Sim
0,3594;Proventos;RAPT4;20;12;2023;24;1;2024;;6,06;Sim
0,2224;Proventos;RAPT4;21;7;2023;15;8;2023;;6,06;Sim
0,2893;Proventos;RAPT4;22;12;2022;20;1;2023;;6,06;Sim
0,2137;Proventos;RAPT4;20;7;2022;25;8;2022;;6,06;Sim
0,357;Proventos;RAPT4;19;4;2022;29;4;2022;;6,06;Sim
0,1541;Proventos;RAPT4;22;12;2021;20;1;2022;;6,06;Sim
0,1332;Proventos;RAPT4;23;7;2021;19;8;2021;;6,06;Sim
0,3656;Proventos;RAPT4;19;4;2021;30;4;2021;;6,06;Sim
0,1503;Proventos;RAPT4;18;12;2020;20;1;2021;;6,06;Sim
0,0916;Proventos;RAPT4;17;8;2020;26;8;2020;;6,06;Sim
0,1691;Proventos;RAPT4;18;12;2019;23;1;2020;;6,06;Sim
0,1018;Proventos;RAPT4;26;7;2019;09;8;2019;;6,06;Sim
0,088;Proventos;RAPT4;6;5;2019;15;5;2019;;6,06;Sim
0,056;Proventos;RAPT4;15;8;2018;27;8;2018;;6,06;Sim
0,046;Proventos;RAPT4;3;5;2018;15;5;2018;;6,06;Sim
0,863;Proventos;ELET3;27;12;2024;13;1;2025;;21,11;Sim
0,4038;Proventos;ELET3;26;4;2024;09;5;2024;;21,11;Sim
0,2209;Proventos;ELET3;27;4;2023;25;5;2023;;21,11;Sim
0,7158;Proventos;ELET3;22;4;2022;31;12;2022;;21,11;Sim
0,9438;Proventos;ELET3;27;4;2021;31;8;2021;;21,11;Sim
1,4351;Proventos;ELET3;3;2;2021;19;2;2021;;21,11;Sim
1,5909;Proventos;ELET3;29;7;2020;09;9;2020;;21,11;Sim
0,8106;Proventos;ELET3;29;4;2019;31;12;2019;;21,11;Sim
0,0948;Proventos;CRFB3;23;12;2024;08;1;2025;;1,58;Não
0,0849;Proventos;CRFB3;15;6;2023;29;11;2023;;1,58;Não
0,0629;Proventos;CRFB3;13;4;2023;23;6;2023;;1,58;Não
0,0727;Proventos;CRFB3;6;12;2022;19;12;2022;;1,58;Não
0,1284;Proventos;CRFB3;16;9;2022;29;9;2022;;1,58;Não
0,1255;Proventos;CRFB3;17;6;2022;29;6;2022;;1,58;Não
0,0196;Proventos;CRFB3;26;4;2022;28;6;2022;;1,58;Não
0,1763;Proventos;CRFB3;12;11;2021;25;11;2021;;1,58;Não
0,0967;Proventos;CRFB3;12;11;2021;15;12;2021;;1,58;Não
0,1214;Proventos;CRFB3;12;11;2021;15;12;2021;;1,58;Não
0,0418;Proventos;CRFB3;12;11;2021;25;11;2021;;1,58;Não
0,0881;Proventos;CRFB3;18;6;2021;30;6;2021;;1,58;Não
0,3824;Proventos;CRFB3;16;4;2021;24;6;2021;;1,58;Não
0,1214;Proventos;CRFB3;21;8;2020;23;11;2020;;1,58;Não
0,1214;Proventos;CRFB3;21;8;2020;25;9;2020;;1,58;Não
0,006;Proventos;CRFB3;21;5;2020;15;6;2020;;1,58;Não
0,1184;Proventos;CRFB3;21;8;2019;29;11;2019;;1,58;Não
0,1184;Proventos;CRFB3;21;8;2019;27;9;2019;;1,58;Não
0,0454;Proventos;CRFB3;21;5;2019;14;6;2019;;1,58;Não
0,1916;Proventos;CRFB3;12;11;2018;12;12;2018;;1,58;Não
0,0613;Proventos;CRFB3;1;8;2018;22;8;2018;;1,58;Não
0,0986;Proventos;CRFB3;3;5;2018;23;5;2018;;1,58;Não
2,2723;Proventos;BBSE3;20;2;2025;06;3;2025;;61,05;Sim
1,3909;Proventos;BBSE3;16;8;2024;30;8;2024;;61,05;Sim
1,2419;Proventos;BBSE3;8;2;2024;22;2;2024;;61,05;Sim
1,6076;Proventos;BBSE3;16;8;2023;28;8;2023;;61,05;Sim
1,8399;Proventos;BBSE3;14;2;2023;01;3;2023;;61,05;Sim
1,036;Proventos;BBSE3;17;8;2022;29;8;2022;;61,05;Sim
0,9172;Proventos;BBSE3;10;2;2022;23;2;2022;;61,05;Sim
0,5209;Proventos;BBSE3;11;8;2021;23;8;2021;;61,05;Sim
0,4748;Proventos;BBSE3;11;2;2021;25;2;2021;;61,05;Sim
0,8753;Proventos;BBSE3;12;8;2020;24;8;2020;;61,05;Sim
1,8984;Proventos;BBSE3;13;2;2020;27;2;2020;;61,05;Sim
1,3523;Proventos;BBSE3;9;1;2020;30;4;2020;;61,05;Sim
0,8907;Proventos;BBSE3;9;8;2019;21;8;2019;;61,05;Sim
0,6772;Proventos;BBSE3;14;2;2019;26;2;2019;;61,05;Sim
1,3523;Proventos;BBSE3;11;12;2018;02;1;2019;;61,05;Sim
0,7809;Proventos;BBSE3;9;8;2018;21;8;2018;;61,05;Sim
0,9467;Proventos;BBSE3;22;2;2018;06;3;2018;;61,05;Sim
1,3923;Proventos;TUPY3;30;12;2024;15;1;2025;;34,4;Sim
0,1535;Proventos;TUPY3;29;5;2024;31;10;2024;;34,4;Sim
0,2554;Proventos;TUPY3;22;1;2024;31;7;2024;;34,4;Sim
0,263;Proventos;TUPY3;25;10;2023;26;3;2024;;34,4;Sim
0,2873;Proventos;TUPY3;28;4;2023;17;10;2023;;34,4;Sim
0,2268;Proventos;TUPY3;29;12;2022;04;4;2023;;34,4;Sim
0,2249;Proventos;TUPY3;31;10;2022;10;11;2022;;34,4;Sim
0,1537;Proventos;TUPY3;29;12;2021;27;1;2022;;34,4;Sim
0,1421;Proventos;TUPY3;18;11;2021;25;11;2021;;34,4;Sim
0,1362;Proventos;TUPY3;19;8;2021;26;8;2021;;34,4;Sim
0,1734;Proventos;TUPY3;21;5;2019;18;6;2019;;34,4;Sim
0,6936;Proventos;TUPY3;19;3;2019;28;3;2019;;34,4;Sim
0,2601;Proventos;TUPY3;19;3;2019;28;3;2019;;34,4;Sim
0,1968;Proventos;TUPY3;12;11;2018;26;11;2018;;34,4;Sim
0,15;Proventos;TUPY3;12;11;2018;26;11;2018;;34,4;Sim
0,2601;Proventos;TUPY3;13;8;2018;24;8;2018;;34,4;Sim
0,2601;Proventos;TUPY3;14;5;2018;25;5;2018;;34,4;Sim
0,3468;Proventos;TUPY3;16;3;2018;28;3;2018;;34,4;Sim
0,58;Proventos;TGMA3;7;11;2024;21;11;2024;;45,17;Sim
0,19;Proventos;TGMA3;7;11;2024;21;11;2024;;45,17;Sim
1,12;Proventos;TGMA3;8;8;2024;21;8;2024;;45,17;Sim
0,1;Proventos;TGMA3;8;8;2024;21;8;2024;;45,17;Sim
0,54;Proventos;TGMA3;11;4;2024;23;4;2024;;45,17;Sim
0,18;Proventos;TGMA3;11;4;2024;23;4;2024;;45,17;Sim
0,4;Proventos;TGMA3;9;11;2023;23;11;2023;;45,17;Sim
0,14;Proventos;TGMA3;9;11;2023;23;11;2023;;45,17;Sim
0,43;Proventos;TGMA3;8;8;2023;17;8;2023;;45,17;Sim
0,14;Proventos;TGMA3;8;8;2023;17;8;2023;;45,17;Sim
0,45;Proventos;TGMA3;12;4;2023;24;4;2023;;45,17;Sim
0,15;Proventos;TGMA3;12;4;2023;24;4;2023;;45,17;Sim
0,31;Proventos;TGMA3;8;11;2022;21;11;2022;;45,17;Sim
0,1;Proventos;TGMA3;8;11;2022;21;11;2022;;45,17;Sim
0,2797;Proventos;TGMA3;8;8;2022;18;8;2022;;45,17;Sim
0,0932;Proventos;TGMA3;8;8;2022;18;8;2022;;45,17;Sim
0,0847;Proventos;TGMA3;13;4;2022;27;4;2022;;45,17;Sim
0,2541;Proventos;TGMA3;13;4;2022;27;4;2022;;45,17;Sim
0,0649;Proventos;TGMA3;9;11;2021;19;11;2021;;45,17;Sim
0,1947;Proventos;TGMA3;9;11;2021;19;11;2021;;45,17;Sim
0,084;Proventos;TGMA3;9;8;2021;19;8;2021;;45,17;Sim
0,252;Proventos;TGMA3;9;8;2021;19;8;2021;;45,17;Sim
0,0475;Proventos;TGMA3;13;4;2021;27;4;2021;;45,17;Sim
0,1426;Proventos;TGMA3;13;4;2021;27;4;2021;;45,17;Sim
0,085;Proventos;TGMA3;11;11;2020;24;11;2020;;45,17;Sim
0,2551;Proventos;TGMA3;11;11;2020;24;11;2020;;45,17;Sim
0,1733;Proventos;TGMA3;12;11;2019;26;11;2019;;45,17;Sim
0,5198;Proventos;TGMA3;12;11;2019;26;11;2019;;45,17;Sim
0,1121;Proventos;TGMA3;4;9;2019;16;9;2019;;45,17;Sim
0,3363;Proventos;TGMA3;4;9;2019;16;9;2019;;45,17;Sim
0,1073;Proventos;TGMA3;24;4;2019;07;5;2019;;45,17;Sim
0,322;Proventos;TGMA3;24;4;2019;07;5;2019;;45,17;Sim
0,059;Proventos;TGMA3;13;11;2018;26;11;2018;;45,17;Sim
0,1769;Proventos;TGMA3;13;11;2018;26;11;2018;;45,17;Sim
0,08;Proventos;TGMA3;10;8;2018;22;8;2018;;45,17;Sim
0,2399;Proventos;TGMA3;10;8;2018;22;8;2018;;45,17;Sim
0,1743;Proventos;TGMA3;20;4;2018;04;5;2018;;45,17;Sim
0,415;Proventos;TGMA3;20;4;2018;04;5;2018;;45,17;Sim
0,1958;Proventos;MELK3;16;12;2024;27;12;2024;;6,67;Sim
0,2043;Proventos;MELK3;29;4;2024;05;6;2024;;6,67;Sim
0,0862;Proventos;MELK3;15;12;2023;27;12;2023;;6,67;Sim
0,1963;Proventos;MELK3;4;10;2023;17;10;2023;;6,67;Sim
0,2785;Proventos;MELK3;28;4;2023;25;7;2023;;6,67;Sim
0,0544;Proventos;MELK3;16;11;2022;11;1;2023;;6,67;Sim
0,0346;Proventos;MELK3;18;8;2022;01;9;2022;;6,67;Sim
0,0297;Proventos;MELK3;19;5;2022;09;6;2022;;6,67;Sim
0,0908;Proventos;MELK3;25;4;2022;30;5;2022;;6,67;Sim
0,0692;Proventos;MELK3;22;12;2021;30;12;2021;;6,67;Sim
0,2077;Proventos;MELK3;16;11;2021;24;11;2021;;6,67;Sim
0,0064;Proventos;MELK3;26;4;2021;31;5;2021;;6,67;Sim
1,27;Proventos;DIRR3;3;1;2025;16;1;2025;;55,5;Sim
0,46;Proventos;DIRR3;17;9;2024;16;1;2025;;55,5;Sim
1,6;Proventos;DIRR3;4;7;2024;16;7;2024;;55,5;Sim
0,47;Proventos;DIRR3;5;12;2023;03;1;2024;;55,5;Sim
0,7;Proventos;DIRR3;16;12;2022;09;1;2023;;55,5;Sim
0,47;Proventos;DIRR3;14;7;2022;25;7;2022;;55,5;Sim
0,69;Proventos;DIRR3;19;5;2021;11;6;2021;;55,5;Sim
0,81;Proventos;DIRR3;9;10;2020;21;10;2020;;55,5;Sim
0,5;Proventos;DIRR3;14;10;2019;23;10;2019;;55,5;Sim
0,38;Proventos;DIRR3;14;3;2019;25;3;2019;;55,5;Sim
0,6123;Proventos;DIRR3;1;10;2018;11;10;2018;;55,5;Sim
0,1906;Proventos;TTEN3;27;2;2025;14;3;2025;;5,14;Não
0,1177;Proventos;TTEN3;23;2;2024;05;3;2024;;5,14;Não
0,1152;Proventos;TTEN3;14;2;2023;27;2;2023;;5,14;Não
0,0153;Proventos;TTEN3;27;4;2022;10;5;2022;;5,14;Não
0,1904;Proventos;CPLE3;11;12;2024;23;12;2024;;6,43;Sim
0,0898;Proventos;CPLE3;30;9;2024;29;11;2024;;6,43;Sim
0,0641;Proventos;CPLE3;30;9;2024;29;11;2024;;6,43;Sim
0,0415;Proventos;CPLE3;22;4;2024;28;6;2024;;6,43;Sim
0,145;Proventos;CPLE3;29;9;2023;30;11;2023;;6,43;Sim
0,2066;Proventos;CPLE3;21;11;2022;30;11;2022;;6,43;Sim
0,4712;Proventos;CPLE3;29;4;2022;30;6;2022;;6,43;Sim
0,0975;Proventos;CPLE3;30;12;2021;30;6;2022;;6,43;Sim
0,0825;Proventos;CPLE3;30;9;2021;30;11;2021;;6,43;Sim
0,4121;Proventos;CPLE3;30;9;2021;30;11;2021;;6,43;Sim
0,0723;Proventos;CPLE3;29;4;2021;11;8;2021;;6,43;Sim
0,0468;Proventos;CPLE3;31;3;2021;11;8;2021;;6,43;Sim
0,4363;Proventos;CPLE3;31;3;2021;30;4;2021;;6,43;Sim
2,8183;Proventos;CPLE3;28;12;2020;11;8;2021;;6,43;Sim
0,3444;Proventos;CPLE3;29;4;2019;28;6;2019;;6,43;Sim
0,0818;Proventos;CPLE3;15;6;2018;14;8;2018;;6,43;Sim
0,0936;Proventos;PSSA3;28;3;2024;28;11;2024;;20,22;Sim
0,5302;Proventos;PSSA3;27;12;2023;10;4;2024;;20,22;Sim
0,5894;Proventos;PSSA3;29;6;2023;10;4;2024;;20,22;Sim
0,0878;Proventos;PSSA3;31;10;2022;31;12;2023;;20,22;Sim
0,6233;Proventos;PSSA3;30;8;2022;11;4;2023;;20,22;Sim
0,4103;Proventos;PSSA3;31;3;2022;30;11;2022;;20,22;Sim
0,0372;Proventos;PSSA3;31;3;2022;30;11;2022;;20,22;Sim
0,2773;Proventos;PSSA3;29;10;2021;11;4;2022;;20,22;Sim
0,6915;Proventos;PSSA3;29;7;2021;11;4;2022;;20,22;Sim
0,9234;Proventos;PSSA3;31;3;2021;30;10;2021;;20,22;Sim
0,4622;Proventos;PSSA3;31;3;2021;12;4;2021;;20,22;Sim
0,2576;Proventos;PSSA3;31;3;2021;12;4;2021;;20,22;Sim
0,5596;Proventos;PSSA3;30;10;2020;12;4;2021;;20,22;Sim
0,5968;Proventos;PSSA3;29;6;2020;12;4;2021;;20,22;Sim
0,7693;Proventos;PSSA3;29;3;2019;10;4;2019;;20,22;Sim
0,928;Proventos;PSSA3;26;11;2018;05;12;2018;;20,22;Sim
1,5466;Proventos;PSSA3;28;5;2018;07;6;2018;;20,22;Sim
0,0851;Proventos;PSSA3;29;3;2018;11;4;2018;;20,22;Sim
1,8231;Proventos;ELET6;27;12;2024;13;1;2025;;60,77;Sim
1,8231;Proventos;ELET6;26;4;2024;09;5;2024;;60,77;Sim
1,4937;Proventos;ELET6;27;4;2023;25;5;2023;;60,77;Sim
1,4937;Proventos;ELET6;22;4;2022;31;12;2022;;60,77;Sim
1,0381;Proventos;ELET6;27;4;2021;31;8;2021;;60,77;Sim
1,5786;Proventos;ELET6;3;2;2021;19;2;2021;;60,77;Sim
1,7499;Proventos;ELET6;29;7;2020;09;9;2020;;60,77;Sim
1,3886;Proventos;ELET6;29;4;2019;31;12;2019;;60,77;Sim
1,0;Proventos;JBSS3;22;11;2024;15;1;2025;;50,0;Sim
2,0;Proventos;JBSS3;19;8;2024;07;10;2024;;50,0;Sim
1,0;Proventos;JBSS3;22;6;2023;29;6;2023;;50,0;Sim
1,0;Proventos;JBSS3;16;11;2022;24;11;2022;;50,0;Sim
1,0;Proventos;JBSS3;16;5;2022;24;5;2022;;50,0;Sim
1,0;Proventos;JBSS3;16;11;2021;24;11;2021;;50,0;Sim
1,0;Proventos;JBSS3;16;8;2021;24;8;2021;;50,0;Sim
1,0167;Proventos;JBSS3;28;4;2021;05;5;2021;;50,0;Sim
0,5406;Proventos;JBSS3;28;4;2020;07;5;2020;;50,0;Sim
0,0022;Proventos;JBSS3;30;4;2019;25;6;2019;;50,0;Sim
0,0468;Proventos;JBSS3;30;4;2018;26;6;2018;;50,0;Sim
0,6037;Proventos;CURY3;10;2;2025;20;2;2025;;37,86;Sim
0,345;Proventos;CURY3;4;10;2024;31;10;2024;;37,86;Sim
0,9142;Proventos;CURY3;8;5;2024;10;7;2024;;37,86;Sim
0,4089;Proventos;CURY3;30;4;2024;13;5;2024;;37,86;Sim
0,345;Proventos;CURY3;4;12;2023;13;12;2023;;37,86;Sim
0,5174;Proventos;CURY3;22;9;2023;03;10;2023;;37,86;Sim
0,0633;Proventos;CURY3;28;4;2023;25;5;2023;;37,86;Sim
0,207;Proventos;CURY3;24;1;2023;16;2;2023;;37,86;Sim
0,5154;Proventos;CURY3;29;4;2022;30;9;2022;;37,86;Sim
0,1131;Proventos;CURY3;7;12;2021;16;12;2021;;37,86;Sim
0,0582;Proventos;CURY3;7;12;2021;16;12;2021;;37,86;Sim
0,394;Proventos;CURY3;23;4;2021;30;7;2021;;37,86;Sim
0,123;Proventos;BRFS3;16;12;2024;30;12;2024;;11,74;Não
0,5817;Proventos;BRFS3;25;11;2024;05;12;2024;;11,74;Não
0,1706;Proventos;LREN3;26;12;2024;08;1;2025;;10,76;Sim
0,1688;Proventos;LREN3;24;9;2024;08;10;2024;;10,76;Sim
0,1559;Proventos;LREN3;25;6;2024;09;7;2024;;10,76;Sim
0,1503;Proventos;LREN3;19;3;2024;02;4;2024;;10,76;Sim
0,1715;Proventos;LREN3;20;12;2023;05;1;2024;;10,76;Sim
0,1797;Proventos;LREN3;26;9;2023;05;1;2024;;10,76;Sim
0,1802;Proventos;LREN3;27;6;2023;05;10;2023;;10,76;Sim
0,1823;Proventos;LREN3;21;3;2023;05;10;2023;;10,76;Sim
0,184;Proventos;LREN3;21;12;2022;06;1;2023;;10,76;Sim
0,1747;Proventos;LREN3;27;9;2022;06;10;2022;;10,76;Sim
0,1642;Proventos;LREN3;28;6;2022;11;7;2022;;10,76;Sim
0,1442;Proventos;LREN3;22;3;2022;11;7;2022;;10,76;Sim
0,1289;Proventos;LREN3;21;12;2021;04;5;2022;;10,76;Sim
0,1278;Proventos;LREN3;21;9;2021;04;5;2022;;10,76;Sim
0,0983;Proventos;LREN3;25;6;2021;04;5;2022;;10,76;Sim
0,0389;Proventos;LREN3;23;4;2021;07;5;2021;;10,76;Sim
0,0198;Proventos;LREN3;29;4;2020;08;5;2020;;10,76;Sim
0,2542;Proventos;LREN3;18;4;2019;29;4;2019;;10,76;Sim
0,1352;Proventos;LREN3;19;4;2018;27;4;2018;;10,76;Sim
0,4;Proventos;EVEN3;8;10;2024;18;10;2024;;15,05;Não
0,3017;Proventos;EVEN3;16;5;2024;27;5;2024;;15,05;Não
0,2012;Proventos;EVEN3;16;5;2024;27;5;2024;;15,05;Não
0,2517;Proventos;EVEN3;19;12;2023;05;1;2024;;15,05;Não
0,2518;Proventos;EVEN3;20;9;2023;29;9;2023;;15,05;Não
0,15;Proventos;EVEN3;18;11;2022;11;1;2023;;15,05;Não
0,0735;Proventos;EVEN3;20;12;2021;29;12;2021;;15,05;Não
0,1931;Proventos;EVEN3;18;6;2021;30;6;2021;;15,05;Não
0,5642;Proventos;EVEN3;28;4;2021;17;5;2021;;15,05;Não
0,1424;Proventos;EVEN3;30;4;2020;31;12;2020;;15,05;Não
0,0421;Proventos;DESK3;19;4;2024;27;12;2024;;0,7;Não
0,0198;Proventos;DESK3;28;4;2023;28;12;2023;;0,7;Não
0,0141;Proventos;DESK3;29;4;2022;22;12;2022;;0,7;Não
0,5751;Proventos;AZZA3;6;12;2024;19;12;2024;;18,6;Sim
0,5407;Proventos;AZZA3;10;7;2024;22;7;2024;;18,6;Sim
0,4053;Proventos;AZZA3;10;11;2023;28;11;2023;;18,6;Sim
0,38;Proventos;AZZA3;10;11;2023;28;11;2023;;18,6;Sim
0,2974;Proventos;AZZA3;10;11;2023;28;11;2023;;18,6;Sim
